Adobe After Effects 8.0 Keyframe Data

	Units Per Second	60
	Source Width	1920
	Source Height	1012
	Source Pixel Aspect Ratio	1
	Comp Pixel Aspect Ratio	1

Transform	Orientation
	Frame	X degrees	
	443	0.0311346	359.941	359.422	
	444	0.0324958	359.939	359.402	
	445	0.033747	359.936	359.388	
	446	0.035031	359.933	359.378	
	447	0.0361153	359.93	359.377	
	448	0.0373224	359.927	359.37	
	449	0.0389454	359.924	359.355	
	450	0.0409034	359.924	359.397	
	451	0.0439254	359.924	359.446	
	452	0.0447954	359.921	359.436	
	453	0.0454713	359.918	359.433	
	454	0.0472435	359.915	359.42	
	455	0.0485288	359.912	359.411	
	456	0.0497962	359.909	359.405	
	457	0.0512818	359.906	359.394	
	458	0.052464	359.903	359.398	
	459	0.0537035	359.899	359.392	
	460	0.0552706	359.896	359.399	
	461	0.0560735	359.893	359.414	
	462	0.0569888	359.891	359.409	
	463	0.0583322	359.888	359.414	
	464	0.0598399	359.885	359.411	
	465	0.061067	359.882	359.418	
	466	0.0620776	359.879	359.428	
	467	0.0633785	359.876	359.441	
	468	0.0646573	359.873	359.441	
	469	0.0659453	359.87	359.441	
	470	0.0670843	359.868	359.455	
	471	0.0682329	359.865	359.465	
	472	0.069196	359.862	359.484	
	473	0.0703342	359.858	359.504	
	474	0.0714396	359.855	359.524	
	475	0.0726423	359.853	359.544	
	476	0.0735568	359.85	359.564	
	477	0.0745815	359.847	359.586	
	478	0.0756155	359.844	359.607	
	479	0.0765398	359.841	359.624	
	480	0.0811613	359.841	359.691	
	481	0.0826551	359.838	359.731	
	482	0.0832882	359.835	359.757	
	483	0.0843894	359.832	359.774	
	484	0.0852102	359.829	359.801	
	485	0.0862525	359.827	359.82	
	486	0.0873334	359.824	359.834	
	487	0.0885798	359.821	359.848	
	488	0.0894749	359.818	359.873	
	489	0.0907403	359.815	359.893	
	490	0.0919655	359.813	359.923	
	491	0.0930321	359.81	359.951	
	492	0.0938817	359.807	359.976	
	493	0.0954585	359.804	0.00366605	
	494	0.0964019	359.801	0.0447841	
	495	0.0974637	359.799	0.0797636	
	496	0.0985556	359.796	0.11408	
	497	0.0999659	359.794	0.144132	
	498	0.100987	359.791	0.184964	
	499	0.102136	359.789	0.219887	
	500	0.102993	359.786	0.264713	
	501	0.104284	359.784	0.306499	
	502	0.105526	359.781	0.359466	
	503	0.10638	359.778	0.413448	
	504	0.107429	359.776	0.453486	
	505	0.108361	359.773	0.511297	
	506	0.109505	359.77	0.557896	
	507	0.110691	359.768	0.61352	
	508	0.111627	359.765	0.665197	
	509	0.112597	359.762	0.72731	
	510	0.113065	359.76	0.79624	
	511	0.117785	359.759	0.889319	
	512	0.118461	359.757	0.954857	
	513	0.119223	359.755	1.01412	
	514	0.120289	359.752	1.085	
	515	0.121205	359.75	1.1485	
	516	0.122357	359.748	1.21092	
	517	0.123296	359.746	1.27464	
	518	0.123987	359.744	1.35071	
	519	0.124662	359.742	1.4133	
	520	0.126019	359.74	1.48411	
	521	0.127458	359.738	1.55322	
	522	0.128412	359.736	1.62343	
	523	0.129368	359.734	1.6907	
	524	0.129852	359.732	1.76207	
	525	0.130351	359.731	1.83675	
	526	0.131704	359.729	1.90618	
	527	0.132526	359.727	1.97387	
	528	0.133346	359.725	2.05531	
	529	0.134259	359.724	2.12088	
	530	0.135036	359.722	2.19961	
	531	0.135758	359.721	2.27537	
	532	0.136632	359.72	2.35003	
	533	0.136806	359.719	2.4271	
	534	0.13737	359.717	2.50036	
	535	0.138131	359.716	2.57449	
	536	0.138864	359.714	2.65273	
	537	0.139457	359.714	2.72258	
	538	0.139978	359.712	2.8077	
	539	0.140442	359.711	2.88758	
	540	0.141175	359.711	2.97597	
	541	0.141331	359.709	3.05317	
	542	0.14175	359.708	3.13519	
	543	0.141915	359.708	3.22533	
	544	0.142301	359.707	3.3087	
	545	0.142781	359.706	3.38817	
	546	0.143207	359.705	3.46778	
	547	0.143262	359.705	3.54592	
	548	0.143414	359.704	3.62429	
	549	0.143581	359.703	3.7024	
	550	0.143612	359.703	3.78638	
	551	0.144283	359.702	3.86322	
	552	0.144952	359.701	3.94039	
	553	0.144817	359.701	4.02042	
	554	0.144612	359.701	4.09253	
	555	0.144658	359.701	4.18481	
	556	0.146298	359.701	4.30405	
	557	0.14604	359.7	4.38401	
	558	0.145985	359.7	4.44834	
	559	0.146041	359.7	4.52982	
	560	0.145605	359.7	4.59853	
	561	0.14557	359.7	4.67695	
	562	0.145702	359.7	4.75614	
	563	0.145519	359.7	4.82755	
	564	0.145009	359.7	4.90105	
	565	0.144868	359.699	4.97174	
	566	0.144773	359.699	5.04065	
	567	0.144112	359.699	5.1143	
	568	0.144055	359.699	5.19411	
	569	0.143719	359.699	5.26687	
	570	0.143749	359.7	5.35121	
	571	0.146336	359.7	5.45965	
	572	0.146382	359.7	5.53705	
	573	0.146083	359.7	5.61621	
	574	0.145663	359.7	5.71174	
	575	0.145186	359.7	5.78471	
	576	0.144962	359.7	5.8666	
	577	0.144944	359.7	5.94799	
	578	0.144793	359.7	6.03163	
	579	0.144422	359.7	6.10616	
	580	0.1445	359.699	6.2027	
	581	0.144453	359.699	6.28514	
	582	0.144139	359.699	6.36853	
	583	0.144	359.699	6.4564	
	584	0.143868	359.699	6.53964	
	585	0.143624	359.699	6.62375	
	586	0.143148	359.699	6.70645	
	587	0.142827	359.699	6.79401	
	588	0.142359	359.699	6.87427	
	589	0.142054	359.7	6.96788	
	590	0.142101	359.7	7.05106	
	591	0.141963	359.7	7.13335	
	592	0.141925	359.701	7.20976	
	593	0.141719	359.701	7.28397	
	594	0.141464	359.701	7.36962	
	595	0.141084	359.702	7.4529	
	596	0.140706	359.702	7.53115	
	597	0.140517	359.702	7.61403	
	598	0.140539	359.702	7.6987	
	599	0.140151	359.702	7.78221	
	600	0.139667	359.702	7.87754	
	601	0.140721	359.702	7.96364	
	602	0.140355	359.703	8.03097	
	603	0.140149	359.703	8.10987	
	604	0.139895	359.703	8.18308	
	605	0.139711	359.704	8.25298	
	606	0.139525	359.704	8.32548	
	607	0.139502	359.705	8.39515	
	608	0.139196	359.705	8.46495	
	609	0.139266	359.705	8.53507	
	610	0.139087	359.705	8.60433	
	611	0.139085	359.705	8.68064	
	612	0.138832	359.706	8.74641	
	613	0.138937	359.706	8.81248	
	614	0.138974	359.707	8.88679	
	615	0.138743	359.707	8.94833	
	616	0.138758	359.708	9.01337	
	617	0.138762	359.708	9.074	
	618	0.138613	359.708	9.13674	
	619	0.138631	359.709	9.20681	
	620	0.138206	359.71	9.27162	
	621	0.138041	359.71	9.33266	
	622	0.137974	359.71	9.39394	
	623	0.137679	359.71	9.46239	
	624	0.137641	359.711	9.52034	
	625	0.137108	359.711	9.59128	
	626	0.13694	359.712	9.65488	
	627	0.136734	359.712	9.71702	
	628	0.13682	359.712	9.77914	
	629	0.136726	359.713	9.84771	
	630	0.137105	359.714	9.91228	
	631	0.137802	359.714	9.97075	
	632	0.137267	359.715	10.0373	
	633	0.137025	359.715	10.1038	
	634	0.136975	359.716	10.1644	
	635	0.137184	359.716	10.2236	
	636	0.137228	359.716	10.2907	
	637	0.137057	359.717	10.3632	
	638	0.137252	359.717	10.4284	
	639	0.137385	359.717	10.4852	
	640	0.137569	359.718	10.5549	
	641	0.137853	359.718	10.619	
	642	0.137712	359.718	10.686	
	643	0.137829	359.719	10.757	
	644	0.137923	359.719	10.8247	
	645	0.138034	359.72	10.8912	
	646	0.1382	359.72	10.9514	
	647	0.138411	359.72	11.0069	
	648	0.138494	359.721	11.0722	
	649	0.138607	359.721	11.1429	
	650	0.138717	359.721	11.2054	
	651	0.138841	359.722	11.2702	
	652	0.138888	359.722	11.331	
	653	0.138999	359.722	11.3893	
	654	0.138785	359.723	11.4622	
	655	0.138748	359.723	11.5279	
	656	0.138617	359.724	11.5897	
	657	0.138234	359.724	11.6543	
	658	0.138132	359.724	11.7151	
	659	0.137788	359.724	11.7837	
	660	0.137687	359.725	11.8407	
	661	0.136078	359.726	11.8909	
	662	0.135833	359.726	11.951	
	663	0.135412	359.726	12.016	
	664	0.135094	359.726	12.0777	
	665	0.13474	359.727	12.1454	
	666	0.134451	359.727	12.205	
	667	0.134144	359.728	12.2706	
	668	0.133568	359.728	12.335	
	669	0.13335	359.728	12.4006	
	670	0.132855	359.728	12.4772	
	671	0.132059	359.728	12.5447	
	672	0.13175	359.728	12.6114	
	673	0.1313	359.729	12.6775	
	674	0.13069	359.729	12.7515	
	675	0.130051	359.729	12.8158	
	676	0.129383	359.729	12.8926	
	677	0.128713	359.729	12.9629	
	678	0.128215	359.728	13.0395	
	679	0.12775	359.728	13.1048	
	680	0.126968	359.728	13.1829	
	681	0.126614	359.728	13.2489	
	682	0.125691	359.728	13.3256	
	683	0.125185	359.728	13.3984	
	684	0.124911	359.728	13.473	
	685	0.124149	359.728	13.5546	
	686	0.123718	359.728	13.6329	
	687	0.123093	359.728	13.7209	
	688	0.122572	359.728	13.7961	
	689	0.122127	359.728	13.8765	
	690	0.121233	359.728	13.9355	
	691	0.119683	359.727	14.0113	
	692	0.118511	359.728	14.0792	
	693	0.117381	359.728	14.163	
	694	0.116791	359.727	14.2397	
	695	0.11641	359.727	14.3158	
	696	0.115843	359.728	14.3945	
	697	0.11528	359.727	14.4769	
	698	0.115099	359.727	14.5616	
	699	0.114571	359.727	14.6425	
	700	0.114475	359.726	14.7381	
	701	0.114333	359.726	14.8237	
	702	0.113712	359.726	14.9125	
	703	0.112872	359.725	15.0058	
	704	0.112322	359.725	15.0906	
	705	0.111856	359.726	15.1712	
	706	0.111402	359.726	15.254	
	707	0.110938	359.726	15.3314	
	708	0.110311	359.726	15.4211	
	709	0.109736	359.726	15.5054	
	710	0.109172	359.726	15.5904	
	711	0.108616	359.726	15.6761	
	712	0.108098	359.727	15.7602	
	713	0.10757	359.727	15.8458	
	714	0.107021	359.727	15.9328	
	715	0.106745	359.727	16.0153	
	716	0.105809	359.727	16.0964	
	717	0.105034	359.726	16.1778	
	718	0.104345	359.727	16.2741	
	719	0.103626	359.728	16.3666	
	720	0.101871	359.724	16.4644	
	721	0.0997744	359.725	16.5404	
	722	0.098863	359.725	16.6251	
	723	0.0984341	359.726	16.703	
	724	0.0977005	359.726	16.7921	
	725	0.097091	359.727	16.8691	
	726	0.0963723	359.728	16.9444	
	727	0.0954082	359.728	17.0246	
	728	0.0946764	359.729	17.0979	
	729	0.0939141	359.73	17.1799	
	730	0.0929787	359.731	17.2442	
	731	0.0921513	359.732	17.3229	
	732	0.0910961	359.732	17.394	
	733	0.0905038	359.733	17.4664	
	734	0.0896495	359.734	17.5385	
	735	0.0889886	359.735	17.6094	
	736	0.0880928	359.736	17.6809	
	737	0.0872199	359.737	17.7509	
	738	0.0866468	359.738	17.8218	
	739	0.0858541	359.739	17.8935	
	740	0.0851281	359.74	17.9595	
	741	0.0843828	359.741	18.0258	
	742	0.0835065	359.742	18.0901	
	743	0.0826903	359.743	18.159	
	744	0.081709	359.745	18.2219	
	745	0.0806614	359.746	18.2803	
	746	0.0796813	359.747	18.3408	
	747	0.0790839	359.748	18.3965	
	748	0.0779399	359.749	18.4616	
	749	0.077296	359.75	18.5186	
	750	0.0739198	359.751	18.579	
	751	0.0690959	359.75	18.6344	
	752	0.0680672	359.752	18.693	
	753	0.0670706	359.753	18.7519	
	754	0.0662038	359.754	18.806	
	755	0.0653217	359.755	18.8626	
	756	0.0644014	359.757	18.9148	
	757	0.0633806	359.758	18.9635	
	758	0.0624223	359.759	19.0228	
	759	0.0615227	359.761	19.0736	
	760	0.0606035	359.762	19.1338	
	761	0.0597072	359.763	19.1833	
	762	0.0584048	359.764	19.2391	
